,Unnamed: 0,id,text,Tweet,p_pos,p_neg,Score
353,62,1521176440699424768,Double up your celebration with JASHN-E-EID special movies all day long from May 2nd to 4th only on #SonyMAX #SonyTVUSA #movies #bollywood #actors #actress #weekendbinge #films #SalmanKhan #ShahRukhKhan #EidMubarak https://t.co/euvNpESmWp,Double up your celebration with JASHN-E-EID special movies all day long from May nd to th only on SonyMAX SonyTVUSA movies bollywood actors actress weekendbinge films SalmanKhan ShahRukhKhan EidMubarak,0.797398969182352,0.20260103081764866,Positive
354,63,1521173327204974592,"#KKR has the most beautiful girl fans compared to any othe team in #IPL2022 

#KKRvRR #RRvKKR #shreyasiyer #ShahRukhKhan #KLRahul #MetGala2022 #ipl",KKR has the most beautiful girl fans compared to any othe team in IPL2022 KKRvRR RRvKKR shreyasiyer ShahRukhKhan KLRahul MetGala2022 ipl,0.7316468508341272,0.26835314916587233,Positive
355,64,1521168573602795520,"#ShahRukhKhan Craze in Egypt 🇪🇬 

His Unmatchble Craze, Happiness in Global Platform! 🔥 https://t.co/P6sN0XEExE","ShahRukhKhan Craze in Egypt His Unmatchble Craze, Happiness in Global Platform!",0.7205826619129165,0.27941733808708497,Positive
356,65,1521166313745387521,@IPL What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL,0.8042323066673451,0.19576769333265295,Positive
357,66,1521166222540218368,@KKRiders What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL,0.8042323066673451,0.19576769333265295,Positive
358,67,1521165994999263232,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team @KKRiders also flop @iam_juhi  @gaurikhan  @pooja_dadlani  @VenkyMysore @RajkumarHirani  #ShahRukhKhan #KKRvsRR #kkr #IPL2022 #IPL,What a terrific team selection by Superstar SRK.....Same as like his script selection....Film also flop and team also flop ShahRukhKhan KKRvsRR kkr IPL2022 IPL,0.8042323066673451,0.19576769333265295,Positive
359,68,1521162712222515202,Juvaria Abbasi has a query about Shah Rukh Khan's decision to build a cricket stadium in LA 🤭 What do you think of it? #JuvariaAbbasi #ShahRukhKhan https://t.co/3itCbGPgDq,Juvaria Abbasi has a query about Shah Rukh Khan's decision to build a cricket stadium in LA What do you think of it? JuvariaAbbasi ShahRukhKhan,0.9977948600884081,0.002205139911591735,Positive
360,69,1521162013111554050,"#evening_moods
 _ He _
he is the thought behind the feeling,
the swelling in my chest,
the starlight in the evening,
the yearning when i undress..
he is the sound behind the sighing,
the song of every bird,
the tears in all my crying,
the ache in every word..
#ShahRukhKhan https://t.co/LxkeuT46qr","evening_moods _ He _he is the thought behind the feeling,the swelling in my chest,the starlight in the evening,the yearning when i undress..he is the sound behind the sighing,the song of every bird,the tears in all my crying,the ache in every word..ShahRukhKhan",0.9990052421974027,0.000994757802601819,Positive
361,70,1521161848355098624,"KKR WILL CHAGE THE TARGET WITHOUT ANY TROUBLE
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan #finch #KKRvsRR #IPL2022 #IPL20222 #T20 https://t.co/4cYCl7d8Ej",KKR WILL CHAGE THE TARGET WITHOUT ANY TROUBLEKKRvRR KKRHaiTaiyaar ShahRukhKhan finch KKRvsRR IPL2022 IPL20222 T20,0.6923001322022515,0.30769986779774866,Neutral
362,71,1521159031792205824,"Lot's of theatre artist has came on board we will witness  new comer for this Mega project.

#SRK will be completing this schedule by 7th June and move on to #Atlee next for some Massive Action sequences 

#ShahRukhKhan × #RajkumarHirani https://t.co/6WGXDkPSzU",Lot's of theatre artist has came on board we will witness new comer for this Mega project.SRK will be completing this schedule by th June and move on to Atlee next for some Massive Action sequences ShahRukhKhan RajkumarHirani,0.8802864234083402,0.11971357659166161,Positive
363,72,1521158599954690048,@Iconic_Klaus @iamsrk @srkfighters Srkians Show This Guy Some Love🙂,Srkians Show This Guy Some Love,0.47879979653665483,0.5212002034633454,Neutral
364,73,1521156994589429761,"Khan Saab wishes you #EidMubarak 
#ShahRukhKhan #EidUlFitr https://t.co/qFfS3iNKqw",Khan Saab wishes you EidMubarak ShahRukhKhan EidUlFitr,0.7011630500326281,0.2988369499673717,Positive
365,74,1521156855762145281,"All other fan clubs like Srkians, salmaniacs, akkians, Hrithikians, Etc are nothing but avatars of the original fandom ABHIANS 🌟","All other fan clubs like Srkians, salmaniacs, akkians, Hrithikians, Etc are nothing but avatars of the original fandom ABHIANS",0.8787467457475033,0.12125325425249579,Positive
366,75,1521156634797502464,#ShahRukhKhan..wishing you Eid mubarak..wid luv.n  blessings.. n warm wishes to you n your family..stay blessed.  ..,ShahRukhKhan..wishing you Eid mubarak..wid luv.n blessings.. n warm wishes to you n your family..stay blessed. ..,0.9071821117485492,0.09281788825145194,Positive
367,76,1521155581343453185,"Will my Chaand @iamsrk Shah come tomorrow? 
🥺🥺🥺🥺🥺

#EidUlFitr #EidMubarak #SRK #ShahRukhKhan",Will my Chaand Shah come tomorrow? EidUlFitr EidMubarak SRK ShahRukhKhan,0.8437299895843394,0.15627001041566047,Positive
368,77,1521155514939297792,#AskSRK  @iamsrk @pooja_dadlani I am Your biggest Fan sir please i want to meet you once sir please,AskSRK I am Your biggest Fan sir please i want to meet you once sir please,0.5700528511398427,0.42994714886015717,Neutral
369,78,1521152367894450177,#ShahRukhKhan sir aj pakistan ma eid ha so ap na wish nahi de 😁💕🇵🇰💕🇮🇳💕🇦🇫 love you All best wishes for your wife and your children's 😁💕💕Allah ap ko kuch rakha Ameen ❤️ https://t.co/dLsBwiUiVm,ShahRukhKhan sir aj pakistan ma eid ha so ap na wish nahi de love you All best wishes for your wife and your children's Allah ap ko kuch rakha Ameen,0.9915659034410949,0.008434096558904857,Positive
370,79,1521150479283240965,"East or West, 🇮🇳 is the best!

#colorscineplex #bollywood #bollywoodmovies #movie #movies #movielover #moviebuff #shahrukhkhan https://t.co/uc4weZ5Frw","East or West, is the best!colorscineplex bollywood bollywoodmovies movie movies movielover moviebuff shahrukhkhan",0.4838380112318445,0.5161619887681557,Neutral
371,80,1521150088340553729,"@KKRiders Looking great na! 
Bring it home Knights! 💜💜💜
#KKRHaiTaiyaar #ShahRukhKhan",Looking great na! Bring it home Knights! KKRHaiTaiyaar ShahRukhKhan,0.8541259533618021,0.14587404663819684,Positive
372,81,1521149741022814208,Vimal #ShahRukhKhan fans infront of mannat to get Eidi from him 🤣 https://t.co/YNBV7Alsu2,Vimal ShahRukhKhan fans infront of mannat to get Eidi from him,0.5195486329769996,0.4804513670230004,Neutral
373,82,1521149233952395265,"Follow 👉 @srkxempire 
@iamsrk #ShahRukhKhan #SRK #SRKian #SRKians #DheerajDhoopar https://t.co/wdFACrtD44",Follow ShahRukhKhan SRK SRKian SRKians DheerajDhoopar,0.6041666666666666,0.39583333333333354,Neutral
374,83,1521148593612423168,"@DisneyPlusHS #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   https://t.co/Z5D8nvSaxa https://t.co/fg60vR6Sby","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs.",0.8760164669320946,0.12398353306790218,Positive
375,84,1521148434471800833,@aavishhkar Ny Chance of #SRK waving his Fans from #Mannat?,Ny Chance of SRK waving his Fans from Mannat?,0.37182278069602176,0.628177219303978,Neutral
376,85,1521148182733803520,"Eid Mubarak to the people celebrating it worldwide! 🌙

@iamsrk 

#ShahRukhKhan #SRK #EidMubarak https://t.co/CmtaTPkvqB",Eid Mubarak to the people celebrating it worldwide! ShahRukhKhan SRK EidMubarak,0.7915575042016809,0.20844249579831903,Positive
377,86,1521148014081245184,"@DisneyParks #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   https://t.co/Z5D8nvSaxa https://t.co/u6vCoBM0ug","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs.",0.8760164669320946,0.12398353306790218,Positive
378,87,1521147857947877376,"#YashChopra was skeptical about #ShahRukhKhan after he signed SRK for Darr.But he amazed to saw SRK's performance in Baazigar @iamsrk

Here are some scenes from Darr which got lot of whistles &amp; applause for SRK in the theater.""
#SRK #SRKians 

Which one is your favorite scene. ? https://t.co/qO6HWgUGno","YashChopra was skeptical about ShahRukhKhan after he signed SRK for Darr.But he amazed to saw SRK's performance in Baazigar Here are some scenes from Darr which got lot of whistles &amp; applause for SRK in the theater.""SRK SRKians Which one is your favorite scene. ?",0.7286623063532021,0.2713376936467955,Positive
379,88,1521146934823895040,"@DisneyParks #Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting #ShahRukhKhan, a promoter of #cancer-aiding #PanMasala through surrogate ads. #Boycott such irresponsible orgs.   

https://t.co/Z5D8nvSaxa https://t.co/UfkNkEONd5","Disney (India) indirectly promotes spread of cancer, death &amp; destruction of families by hiring &amp; in turn promoting ShahRukhKhan, a promoter of cancer-aiding PanMasala through surrogate ads. Boycott such irresponsible orgs.",0.8760164669320946,0.12398353306790218,Positive
380,89,1521144335798255616,"𝗰𝗵𝗮𝗻𝗱 🌙  𝗠𝘂𝗯𝗮𝗿𝗮𝗸  
my World's Biggest Superstar ❣️ This eid give many more success and waiting for pathan #ShahRukhKhan @iamsrk #EidUlFitr #EidMubarak https://t.co/NpafnoIb1G",my World's Biggest Superstar This eid give many more success and waiting for pathan ShahRukhKhan EidUlFitr EidMubarak,0.8264071169726803,0.17359288302731993,Positive
381,90,1521143356344070145,"#TigerShroff believes #ShahRukhKhan is very good with his body, and nobody can get hit and react as good as him! 

#Bollywood #HindiCinema 

https://t.co/NexrSYHrPV","TigerShroff believes ShahRukhKhan is very good with his body, and nobody can get hit and react as good as him! Bollywood HindiCinema",0.8124671682687894,0.18753283173120935,Positive
382,91,1521142519790116866,KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time),KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time),0.9307049874846434,0.06929501251535494,Positive
383,92,1521139645958225920,"This one's for Hrithik Roshan's love of Pomfrets :D

#hrithikroshan #salmankhan #katrinakaif #deepikapadukone #hrithik #shahrukhkhan #akshaykumar #tigershroff #ranveersingh #aliabhatt #shraddhakapoor #priyankachopra #varundhawan #dishapatani #ranbirkapoor #freshfish #machlibazaar https://t.co/VFG7lyKXh6",This one's for Hrithik Roshan's love of Pomfrets hrithikroshan salmankhan katrinakaif deepikapadukone hrithik shahrukhkhan akshaykumar tigershroff ranveersingh aliabhatt shraddhakapoor priyankachopra varundhawan dishapatani ranbirkapoor freshfish machlibazaar,0.548673967947102,0.451326032052898,Neutral
384,93,1521138390661734400,"This one's for Hrithik Roshan's love of Pomfrets :D

#hrithikroshan #salmankhan #katrinakaif #deepikapadukone #hrithik #shahrukhkhan #akshaykumar #tigershroff #ranveersingh #aliabhatt #shraddhakapoor #priyankachopra #varundhawan #dishapatani #ranbirkapoor #freshfish #machlibazaar https://t.co/1RnAYPsLGN",This one's for Hrithik Roshan's love of Pomfrets hrithikroshan salmankhan katrinakaif deepikapadukone hrithik shahrukhkhan akshaykumar tigershroff ranveersingh aliabhatt shraddhakapoor priyankachopra varundhawan dishapatani ranbirkapoor freshfish machlibazaar,0.548673967947102,0.451326032052898,Neutral
385,94,1521135367935885312,"Major Ram ❤️

#ShahRukhKhan https://t.co/lXjkJUkBTT",Major Ram ShahRukhKhan,0.184322033898305,0.8156779661016952,Negative
386,95,1521133874922749953,"My favourite actor's

#SalmanKhan 
#ShahRukhKhan 

Your favourite actor's",My favourite actor'sSalmanKhan ShahRukhKhan Your favourite actor's,0.5385117272949939,0.46148827270500564,Neutral
387,96,1521133548421361664,@Its_CineHub Sometimes I think #SalmanKhan and #ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee. https://t.co/ue6uH1kkXG,Sometimes I think SalmanKhan and ShahRukhKhan are trying Soo hard to be fav. of Congress and mamta Banerjee.,0.760408044821542,0.23959195517845686,Positive
388,0,1521273210985058305,"Global Superstar 👑
#ShahRukhKhan #BenedictCumberbatch #StephenStrange #MCU https://t.co/birHBsMqGf",Global Superstar ShahRukhKhan BenedictCumberbatch StephenStrange MCU,0.8300970873786404,0.1699029126213593,Positive
389,1,1521255796050251776,"Eidi gift Article  . This eidi  is Adorable for me ❤

Shah Rukh Khan  ❤ That's why Greatest Actor of All time ❤

#ShahRukhKhan https://t.co/bhlsnprnnJ",Eidi gift Article . This eidi is Adorable for me Shah Rukh Khan That's why Greatest Actor of All time ShahRukhKhan,0.9662001144523265,0.033799885547670966,Positive
390,2,1521255404705136647,Eid Mubarak King Khan to you and your family @iamsrk May Allah always protect you &amp; keep you safe happy healthy &amp; successful ❤️ #EidUlFitr  #ShahRukhKhan https://t.co/F6abQoIXA5,Eid Mubarak King Khan to you and your family May Allah always protect you &amp; keep you safe happy healthy &amp; successful EidUlFitr ShahRukhKhan,0.9890973985874552,0.010902601412545402,Positive
391,3,1521250654592901122,"@BajpayeeManoj Lots of love!
My best wishes for you 🌙
#SRK 
#ShahRukhKhan 
#manojbajpayee 
#EidMubarak2022 https://t.co/mqVb6f49SW",Lots of love!My best wishes for you SRK ShahRukhKhan manojbajpayee EidMubarak2022,0.6443541623080583,0.35564583769194225,Neutral
392,4,1521233064839495680,"Take a peek at #SuhanaKhan's amazing life in #NewYork with her BFFs

#ShahRukhKhan #GauriKhan
#Bollywood

https://t.co/xVQxNVBFaG",Take a peek at SuhanaKhan's amazing life in NewYork with her BFFsShahRukhKhan GauriKhanBollywood,0.6753606533454557,0.32463934665454386,Neutral
393,5,1521228729585917952,@BenedictCumberbatch Really like your work. Selecting #ShahRukhKhan from #Bollywood means you will promote Redical Islam negating vast #Hindus  audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindus audience,0.9819639906164128,0.01803600938358501,Positive
394,6,1521228454955569155,"Eid Mubarak to all who celebrate , especially SRkians , @iamsrk and family https://t.co/9Pzb3J25In","Eid Mubarak to all who celebrate , especially SRkians , and family",0.8721424447386935,0.1278575552613063,Positive
395,7,1521228240093913090,@BenedictCumberbatch  Really like your work. Selecting #ShahRukhKhan  from #Bollywood means you will promote Redical Islam negating vast Hindu audience,Really like your work. Selecting ShahRukhKhan from Bollywood means you will promote Redical Islam negating vast Hindu audience,0.9819639906164128,0.01803600938358501,Positive
396,8,1521226135392047104,"Did You Know ?

The first indian flag was hoisted by General Shah Nawaz Khan 🇮🇳 .. The Grand Father of our King #ShahRukhKhan! 👑❤️ https://t.co/xUyqXOkJx8",Did You Know ?The first indian flag was hoisted by General Shah Nawaz Khan .. The Grand Father of our King ShahRukhKhan!,0.9556621097392097,0.04433789026078944,Positive
397,9,1521223771318722560,"@iamsrk why I keep meeting you in my dreams by never in real … 
.
.
.#SRKians #SRK @SRKFC1 @SRKUniverse",why I keep meeting you in my dreams by never in real ...SRKians SRK,0.6042083418807744,0.39579165811922634,Neutral
398,10,1521223352534372354,@BrijwaSRKman @iamsrk @MarvelStudios #ShahRukhKhan is great 🤩  in more ways than one.  I realize how great more and more every day. I always liked #BenedictCumberbatch good to know he has such great taste.,ShahRukhKhan is great in more ways than one. I realize how great more and more every day. I always liked BenedictCumberbatch good to know he has such great taste.,0.8351079892038841,0.16489201079611554,Positive
399,11,1521220542199570432,"#EidMubarak 🌙❤️ Meri jaan, 
Mere chand @iamsrk ...Be happy 😊 
Be my bestie always @pooja_dadlani @RedChilliesEnt
@KarunaBadwal
#ShahRukhKhan #TeamShahRukhKhan https://t.co/KKYV8ujGse","EidMubarak Meri jaan, Mere chand ...Be happy Be my bestie always ShahRukhKhan TeamShahRukhKhan",0.9000008718256461,0.09999912817435358,Positive
400,12,1521220223415701504,"SRK DON Setup

Aline Green #iconpack @one4studio 

XWidegt Pro App @superdesk

Wallpaper #Google 

Template @andro_idfans 

#homescreen #homescreensetups #rr_homescreensetups #green #srk #srkfanclub #shahrukhkhan #don #black #widget #android #novalauncherhomescreen #nord #oneplus https://t.co/sbwOQFIAAo",SRK DON SetupAline Green iconpack XWidegt Pro App Wallpaper Google Template homescreen homescreensetups rr_homescreensetups green srk srkfanclub shahrukhkhan don black widget android novalauncherhomescreen nord oneplus,0.5436144394384462,0.4563855605615555,Neutral
401,13,1521216242098520067,Eid Mubarak Dear #SRKians and @iamsrk celebrating today!!!  🤲🤲🤲🤲🤲💜💜💜💜💜 https://t.co/soOsOliJEH,Eid Mubarak Dear SRKians and celebrating today!!!,0.7955665024630547,0.20443349753694587,Positive
402,14,1521211217250979840,#EidMubarak @iamsrk and to your family along with all of your extended families ( #ShahRukhKhan #Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind. https://t.co/D2YvnVtlZK,EidMubarak and to your family along with all of your extended families ( ShahRukhKhan Fan ). May God bless us all &amp; prevail peace and harmony amongst mankind.,0.9843506692699667,0.015649330730033908,Positive
403,15,1521207452527640578,Atlee has a 100% success rate of which his last 3 films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesn’t need to be told how to direct his own script. I’m concerned too much interference from #ShahRukhKhan may ruin the final product. https://t.co/XfRYBlXxvm,Atlee has a % success rate of which his last films were big budget blockbusters featuring one of the biggest stars of Tamil cinema - he doesnt need to be told how to direct his own script. Im concerned too much interference from ShahRukhKhan may ruin the final product.,0.905548686710794,0.0944513132892048,Positive
404,16,1521206634453766144,"When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? ⚡

@KKRiders
@iamsrk

#KKRHaiTaiyaar #Pathaan #AmiKKR #ShahRukhKhan #TeamShahRukhKhan https://t.co/vfuRRi0ENp",When the Pathaan gang is here for KKR who's gonna stop the TOOFAN? KKRHaiTaiyaar Pathaan AmiKKR ShahRukhKhan TeamShahRukhKhan,0.7457508375115305,0.2542491624884696,Positive
405,17,1521205472891748358,"#SalmanKhan favourite movie top 5
#mainepyarkiya
#humapkehaikon
#bajrangibhaijaan 
#Tigerseries 
#sultan / #terenaam 

#ShahRukhKhan fav movie top 5
#DDLJ 
#kuchkuchhotahai 
#Chakdeindia 
#Chennaiexpress 
#swades / #rabnebanadijodi 

@BeingSalmanKhan @iamsrk @FanInBollywood1",SalmanKhan favourite movie top mainepyarkiyahumapkehaikonbajrangibhaijaan Tigerseries sultan / terenaam ShahRukhKhan fav movie top DDLJ kuchkuchhotahai Chakdeindia Chennaiexpress swades / rabnebanadijodi,0.502130733334945,0.4978692666650549,Neutral
406,18,1521204161135751169,"https://t.co/0nSOfyNg6j

@elonmusk took this song too seriously.

#ElonMuskBuyTwitter #ElonMuskTwitter 
#SRK #ShahRukhKhan #Bollywood @shahrukh_35",took this song too seriously.ElonMuskBuyTwitter ElonMuskTwitter SRK ShahRukhKhan Bollywood,0.6789432318493025,0.3210567681506977,Neutral
407,19,1521201305741455360,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK @kolkata_srk @iamsrk #AskSRK #Redchilliesentertainment #Poojadadlani https://t.co/MEM3FnJXtz,COUNTDOWN AGAIN STARTED FOR BIRTHDAY OF KING KHAN SRK BUS SRK AskSRK Redchilliesentertainment Poojadadlani,0.39445033525544904,0.6055496647445491,Neutral
408,20,1521200885824901120,"#EidMubarak to all my #SRKians friends and @iamsrk sir !! 
#EidUlFitr #EidMubarak2022 #EidAlFitr ❤️❤️❤️❤️ https://t.co/QvMG8IuY1e",EidMubarak to all my SRKians friends and sir !! EidUlFitr EidMubarak2022 EidAlFitr,0.749719853992611,0.25028014600738857,Positive
409,21,1521198260593041409,"@LauriMinna @iamsrk #ShahRukhKhan’s first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs. 
https://t.co/grtI7INa1y https://t.co/mAAYey2K2p","ShahRukhKhans first villain gets you hooked &amp; makes you crave more of the same. Subsequent villainous roles are even more brilliant as performances go. You won't find Darr with subtitles, this link is w/o The film is available from these streaming svcs.",0.9637224132688558,0.03627758673114134,Positive
410,22,1521198138203467777,"Check out to know how much @PrimeVideoIN paid to purchase digital rights of #ShahRukhKhan starrer 'Pathaan' 

Click to read.

#Bollywood #bollywoodcelebrity #Tellychakkar

https://t.co/oos2P9dnDw",Check out to know how much paid to purchase digital rights of ShahRukhKhan starrer 'Pathaan' Click to read.Bollywood bollywoodcelebrity Tellychakkar,0.8459688110424259,0.15403118895757625,Positive
411,23,1521197824343351296,𝐄𝐢𝐝 𝐌𝐮𝐛𝐚𝐫𝐚𝐤 @iamsrk and all my fellow SRKians also to those who are celebrating...! 🌙🛐,and all my fellow SRKians also to those who are celebrating...!,0.8264895722739041,0.17351042772609554,Positive
412,24,1521197645158436864,"Please Vote for Our Bhai.
@SadakatKhanms @chalasani_divya @Sherniikhan @viduugupta @Aqsh___ @ShanazK9 @JennifeAaniston @only_munawar @MUNAWARFAN7 @Munawarkijaan @Srkians_77 @BeingSalmanClub @ZubeenGargFC @papon_army @paponuniverse @TheArijitSingh 
#MunawaKiJanta 
#MunawarWarriors https://t.co/dAbvJwNj1V",Please Vote for Our Bhai. MunawaKiJanta MunawarWarriors,0.2612933362175415,0.7387066637824588,Negative
413,25,1521196695232475136,"You know it's biggest superstar #ShahRukhKhan.

When one of the biggest football club, Real madrid wishes for the success of your film ❤️🔥 https://t.co/GlvzrORZ8R","You know it's biggest superstar ShahRukhKhan.When one of the biggest football club, Real madrid wishes for the success of your film",0.8971421484629348,0.10285785153706262,Positive
414,26,1521196353061146624,"@iamsrk Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!🙏🙏

#ShahRukhKhan #Pathan #SRKians #SRK #ShahRukhKhan𓀠 #dunki22dec2023 #DUNKI https://t.co/36A8IUjHsI","Sir... Sending you and your family my best wishes on the auspicious occasion of Eid-Ul-Fitr, praying for everyone's good health and well-being. Eid Mubarak!ShahRukhKhan Pathan SRKians SRK ShahRukhKhan dunki22dec2023 DUNKI",0.2940639167056305,0.7059360832943679,Negative
415,27,1521196188938436608,"#EidMubarak ❤✌🙏
Peace ,, prosperity and happiness.
#ShahRukhKhan @iamsrk","EidMubarak Peace ,, prosperity and happiness.ShahRukhKhan",0.9072580645161294,0.09274193548387072,Positive
416,28,1521196061359968256,No #SalmanKhan #AlluArjun𓃵 #ShahRukhKhan #AkshayKumar #Vijay it's unbelievable 🥺 https://t.co/tHSh8Qi7ln,No SalmanKhan AlluArjun ShahRukhKhan AkshayKumar Vijay it's unbelievable,0.34745762711864403,0.6525423728813556,Neutral
417,29,1521195742009864192,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk @RedChilliesEnt @iamsrkclub @iamsrkclub

#ShahRukhKhan #SRK #EidMubarak2022 #EidUlFitr #TeamShahRukhKhan https://t.co/Mfc2c7CRiE",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan SRK EidMubarak2022 EidUlFitr TeamShahRukhKhan,0.772324874174093,0.22767512582590535,Positive
418,30,1521194940037959680,"Basically @KKRiders gifted Khan Sahab a Win in the form of Eidi..😍

Now Just Want #ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..🥺😍🤩🙌

#KKRvRR @iamsrk 👑 https://t.co/AggwOxOzT5",Basically gifted Khan Sahab a Win in the form of Eidi..Now Just Want ShahRukhKhan to show up tomorrow at the Stand of his House to greet his fans on Eid like he always used to do..KKRvRR,0.4409900967326947,0.5590099032673046,Neutral
419,31,1521193828656377857,"Team Shah Rukh Khan Fanclub Wishing You all a Happy #EidMubarak 🌙❤️

@iamsrk

#ShahRukhKhan #TeamShahRukhKhan https://t.co/I8GbhoxcF2",Team Shah Rukh Khan Fanclub Wishing You all a Happy EidMubarak ShahRukhKhan TeamShahRukhKhan,0.772324874174093,0.22767512582590535,Positive
420,32,1521192237019049984,Greatest actor of the indian cinema  #ShahRukhKhan  #AamirKhan #dilipkumar #SalmanKhan,Greatest actor of the indian cinema ShahRukhKhan AamirKhan dilipkumar SalmanKhan,0.8183348870344995,0.18166511296549998,Positive
421,33,1521192058890768384,"#KKR💜💜💜 Victory 😍

#ShahRukhKhan #KKRvRR #KKRHaiTaiyaar https://t.co/jZ961oAH8p",KKR Victory ShahRukhKhan KKRvRR KKRHaiTaiyaar,0.6136363636363634,0.3863636363636365,Neutral
422,34,1521191713414418432,"What a night by the KNIGHT 😍
Man Of The Moment : @rinkusingh235 ❤

Thank You For Bringing Back Some Joys And Smiles In Our Faces.. 

A much needed win after 5 consecutive losses by @KKRiders
Appreciation tweet for #RinkuSingh 💜
#KKRvRR #KKRHaiTaiyaar #ShahRukhKhan @iamsrk https://t.co/a3FC0XI0De",What a night by the KNIGHT Man Of The Moment : Thank You For Bringing Back Some Joys And Smiles In Our Faces.. A much needed win after consecutive losses by Appreciation tweet for RinkuSingh KKRvRR KKRHaiTaiyaar ShahRukhKhan,0.6736864547874656,0.32631354521253353,Neutral
423,35,1521191475286925316,"KING KHAN #ShahRukhKhan Starrer #Pathaan Movie Become 
The Most Twitter Trends Bollywood Movie (All Time)
@iamsrk",KING KHAN ShahRukhKhan Starrer Pathaan Movie Become The Most Twitter Trends Bollywood Movie (All Time),0.9307049874846434,0.06929501251535494,Positive
424,36,1521191079353143300,"💖 @iamsrk / 💜 @KKRiders showing some love to @rajasthanroyals
Kalinichta my 💖 Shah
Victoriously earned Good night 💙 #SRKians https://t.co/3M9cchQMiW",/ showing some love to Kalinichta my ShahVictoriously earned Good night SRKians,0.3642380965346412,0.6357619034653593,Neutral
425,37,1521190976068497409,@Rocky__Maniaa @Urmessiahishere now i understand why srkians hate deepika,now i understand why srkians hate deepika,0.48793585753526797,0.5120641424647319,Neutral
426,38,1521190806190665728,"Chand Raat Mubarak 🤎💚  
    mY love  @iamsrk  ❤️😘
And #Srkians ❤️🤗
           From 
 @roshni_srkian 😒 https://t.co/YTqTcxXDBb",Chand Raat Mubarak mY love And Srkians From,0.548797150202849,0.4512028497971511,Neutral
427,39,1521189380110516224,"What a night by the KNIGHT 😍

Appreciation tweet for @rinkusingh235 💜

@KKRiders
@iamsrk

#KKRvRR #EidMubarak #KKRHaiTaiyaar #ShahRukhKhan #TeamShahRukhKhan https://t.co/jHcxkfYbN0",What a night by the KNIGHT Appreciation tweet for KKRvRR EidMubarak KKRHaiTaiyaar ShahRukhKhan TeamShahRukhKhan,0.8474799687932741,0.15252003120672605,Positive
428,40,1521188243890343938,"High chance of SRK to coming on the stand. 🔥

#Mannat #Eid2022",High chance of SRK to coming on the stand. Mannat Eid2022,0.5817045506283925,0.4182954493716073,Neutral
